comment,replies,date,user_name
"gaslight, gatekeep, girlboss😍✨",[],2021-12-14T19:08:08Z,@escapethev0id
"What sucks is that every time this happens, it just adds to this narrative of ""women shouldn't be in power, they always fail or scam people"". When these ""girlbosses"" get all this hype and then have a just as public fall, it's to the detriment of everyone else. It drives people away from the idea of ethical purchasing because ""oh, these former companies led by women who advertised themselves this way were bad, so why take a chance on a company like this?"" All people are seeing are the exploiters and liars and failures, and not the genuinely ethical companies that happen to be run by women.",[],2021-12-13T23:17:30Z,@platinum_noelle
"Women don’t need to try to be cool, just be cool. For example, Linda Hamilton, Danai Gurira, Pauline Glick etc. If you have to brand yourself with a hollow and self-spoken identity you’ve already field.",[],2021-12-11T20:36:33Z,@MichaelStrawn_I_am
"GASLIGHT
GATEKEEP
GIRLBOSS 
BOOM 😂
I love the face expressions of this girl
The way she talks is super attractive and it makes me watch the videos of her till the end",[],2021-12-11T09:45:02Z,@ireshamaduwanthie7670
"gaslight, gatekeep, girlboss!! i've heard the term ""hun bros"" before and i can't stop won't stop using it. applies to crypto guys, gym bros, and life coach bros.

an another note, what do i say to my friend who keeps trying to sell me her YL oils!? any advice appreciated!",[],2021-12-11T03:56:35Z,@sarajean1904
"""Just as"" ? Way worse!",[],2021-12-10T01:37:36Z,@amadiohastruck4331
This video was SO GOOD!!!,[],2021-12-09T09:28:04Z,@tash4270
"I have a female boss, I don’t have a 'girl boss' but I do have a bloody good boss. She kept our charity going through some pretty tough times and even made it grow. During this time many disabled peoples organisations went to the wall which is really sad. She did this whilst still maintaining an ethos that the disabled person walking through the door is the most important person in the room.",[],2021-12-09T07:45:42Z,@markharrisllb
"Queen Elizabeth, Angela Merkel, (forgive because it's early in the morning 🌅) the french lady president of MFI, America's vice president, AOC, Hillary Clinton, the former India's president and hundreds more that achieved to reach the top of their areas...the equality between genres it's about rights, but at the same time recognizing and accepting the differences. And we have to accept the fact that when comparing to men, most regular women are focused in futilities or family... People that are focused in succeeding probably will do it despite genres.",[],2021-12-07T08:04:55Z,@eduardocachim
"Sweetie, why is your face so shiny?!... Nice video, of course there are stupid, overtly greedy sociopathic people on all walks of life! I believe that dwelling on the inequality paradigm nowadays it's basically only used to advance personal agendas from women that actually already surpassed that past inequality.",[],2021-12-07T07:45:10Z,@eduardocachim
I really didn't hear the train.,[],2021-12-06T03:59:04Z,@rigelb9025
What downfall? There are plenty of girlbosses.,"['She’s talking about the cringe movement not that there aren’t any girl bosses at all', '@@randombro89 Thank you, randombro89.', '@@dualexistence my pleasure🙂']",2021-12-05T09:46:06Z,@dualexistence
"Male bosses are referred to as ""boy bosses""? Since when? Lmao",[],2021-12-05T04:34:27Z,@crashunderride
"Great, commentary.",[],2021-12-05T01:21:22Z,@barbarab606
"Me getting a ""girlboss"" empower yourself YouTube ad while watching this video was peak comedy. I honestly thought it was part of the video for like 15 seconds.",[],2021-12-04T01:36:18Z,@rockpaperskizzers
We are all terrible people quote I know girl I know,[],2021-12-03T22:07:53Z,@dianabrown5821
"Seems to me that society is willing to give women leaders a pass in hopes that it will become a thing rather than looking to those who have sacrificed and built their experience over time. Though not a fan, Ursula Burns comes to mind. Whitman, Fiorina (though her tenure was mixed to put it generously) are others. What of Condoleeza Rice - Russian expert, concert level pianist, secretary of stat, and not a 'personality? It seems it all stems from shortcuts to riches. Ikea was started by selling garden tools out of a shed. Even 'evil' Amazon and Microsoft were started in garages and took years to build. Windows wasn't made until 10 years in and 4 years after it's founding, Microsoft only had 13 people employees including its founders. So much for MLM, this required expertise.These folks were not multi-millionaires in their 20's. There are no shortcuts.",[],2021-12-02T15:15:33Z,@usx06240
Gaslight. Gate keep. Girl boss.,[],2021-12-02T13:37:09Z,@S55amgDriver
"You cannot acuse the ""Nasty girl"" and the ""Man repeller"" ladies of false advertisement...",[],2021-12-02T09:12:10Z,@Boredoutofmywits
14:51 Conman recognizes conwoman...,[],2021-12-01T23:27:37Z,@Boredoutofmywits
I think the equivalent of boss babe for guys is “hard ass”. I hear guys use that.,[],2021-11-30T22:34:47Z,@fuhgetabatit1051
"Gaslight, gatekeeper, girl boss",[],2021-11-30T16:39:05Z,@flamehicks5934
Prosperity gospel is Christian hustle culture with a bible,[],2021-11-30T14:06:07Z,@okimawilcox1550
It’s always about “look at me” type mentality,[],2021-11-30T00:27:33Z,@jeeplife2035
Dude you are so pretty and your style is simply 👌🏻 👌🏻👌🏻 🔥 chefs kiss,[],2021-11-27T15:04:20Z,@ayaa.1705
#Gaslight #gatekeep #girlboss,[],2021-11-27T09:26:32Z,@F4nt4sia
Still love how Holmes claimed to be a strong independent women yet still talked like a man.,[],2021-11-27T06:03:54Z,@dimetime35c
I hate it when someone calls me girl! I'm in my 40's for christ sake! I'm a grown ass woman!,[],2021-11-26T17:21:43Z,@krys8830
I just found this channel and is golden,[],2021-11-24T23:14:41Z,@333ragnarok
"You’re not a dummy but it’s obvious you’re a Democrat. I’m sad you’re so woke. Rather than judging folks on their character you judge them by their race, gender and sexual preference. 

I hope and pray (literally) that you someday realize us conservatives care about a person’s character.. we love the Constitution. We support freedom. Democrats are banning things from books to cops and you’re not yet realizing this is exactly how communism starts. 

God bless you and your family. Congratulations on your baby.. remember only women can give birth. Real women. Not the “girls” who are now on the cover of Playboy or winning sports competitions. 

Democrats are replacing women with men… and too many of you are too brainwashed to see this. Funny how science goes out the window when it comes to gender. Bahahahaha...😆😂.",[],2021-11-24T22:25:11Z,@merediths2cents
"When I hear ""girl boss"" I run. Don't want anything to do with whatever they're selling or working on.",[],2021-11-24T17:16:03Z,@kunya16
Never send a woman to do a mans job,[],2021-11-24T16:27:50Z,@dangleberries992
"Omg! Back then I had an add from this podcast lady on my Facebook to attend her Girlboss conference. All the comments were like “yeaaaah awesome 👏, you go girl“ until I wrote “Girlboss? Why not just “boss”?” And then, the comments took a total different turn. I’m glad many realized how infantilizing it is.",[],2021-11-23T22:35:37Z,@msch7620
Gaslight Gatekeep Girlboss... I'm kinda happy I skipped this one 🤣🤣🤣🤷‍♀️,[],2021-11-23T12:12:54Z,@keinlina
"Off topic, but it's interesting how Medine-Cohen is a ""white woman"" when her father is Turkish and her mother is Iranian. Personally I'd look at her and think middle eastern idk",[],2021-11-23T01:57:06Z,@violetweiner6883
"Lmaoooo I forgot about the ""ban bossy"" thing",[],2021-11-23T01:40:21Z,@violetweiner6883
Thank you for acknowledging how toxic girlboss culture is. As a person of color the term girlboss has always been a dog whistle to me that I am not welcome.,[],2021-11-21T05:51:45Z,@nicoledenise32
Dang she talk fasssssd,[],2021-11-21T05:27:13Z,@DaddyDumptruckDeluxe
"Girl,what? Privileged wealthy white women can be racist and exploitative too?!",[],2021-11-21T04:52:27Z,@ciattathompson7461
"I wish people would just allow the women whom are truly good at business to do their jobs.  When people are so focused on pushing a narrative you get scammers and people that shouldn't be in certain positions due to pressure and perception.  
Then the Pendulum swings hard back the other way, preventing credibility from the women that actually deserve the credit.",[],2021-11-19T09:47:08Z,@user-JoeL22
Hustle culture is actually quite old. Especially in America. It just takes new forms and identities in every generation,['Well said!'],2021-11-19T06:09:00Z,@zeanamush
"As the incredible Camille Paglia says, we need to ""bring back biology"" in feminism. Many aspects of why there are less female CEOs and so on are due to biological differences between men and women, and less to do with sexism (or any other ism). Men and women tend to prioritize different aspects of life. The entire concept of feminism was to be thought of as MORE than a body; to be given choice in one's own future. Now, women who choose to stay at home (if they can) to raise their children (which could quite possibly be THE most important job in the entire world) are looked down upon and asked when they can get back into the work force. As if working outside of the home is vastly superior or more fulfilling to working inside of it? Women are THE consumer base for almost every product-we should use this power wisely and look at who truly gains when we spend our hard earned money so flippantly, like on notebooks that say GIRLBOSS when most of us are in massive student loan debt, working median income jobs, living alone in apartments and spending more than we save and invest. Great video.",[],2021-11-19T04:43:26Z,@TheUrbanAesthete
Ok you are my new favorite anti-MLM YT'er. Get it sister😍,[],2021-11-18T22:28:05Z,@ang8158
"women empowerment, the woman's lib movement was NEVER for women of color... I will not get too deep on this platform but I will say the original shut the (u know what word) n word...was started by? Good night...",[],2021-11-18T22:21:38Z,@morehyeshiahtorahlessons5545
the person who made 'man repeller' did not do right by women of color? Let me not even start...,[],2021-11-18T22:07:45Z,@morehyeshiahtorahlessons5545
"I don't understand, except for the social media part none of these concepts sound new, just maybe with new names.",[],2021-11-18T21:19:23Z,@jdng86
I pray you success for the rest of your career. You deserve it for the effort and insight you put in your videos.,[],2021-11-17T17:05:54Z,@johnpaulpagobo6196
"I would love to see something on Shoddy Lynne, the creator of DollsKill",[],2021-11-17T16:44:07Z,@hannahwilson8770
"let's not forget Youtube also have.... the kind of ""girl boss"" considering the useless stuff they push and the important stuff that they kept ignoring",[],2021-11-17T04:15:00Z,@artaizen1613
"I cant wait until we get done with all of this woke shit, especially with gender and race. We just need to realize that we are all people. I have heard the most racist and sexist shit lately from people thinking that they are fighting for good and changing the world. Oh, by the way, I am a straight white male. If you read that last part and judged me and became angry, then you are part of the problem. We are just making the same mistakes and repeating them over and over and over and over again. Just work hard, be a good PERSON, and treat other people like you would want to be treated. We all have to work together as much as possible. No one is better than any one else. And that means EVERYONE! Get over yourself and eat the same shit sandwich of life that we are all eating and deal with it.",[],2021-11-17T01:06:20Z,@DavidFrancis24824
This is actually a really good video and you do an amazing job with your research.,[],2021-11-16T23:52:14Z,@AngiDas
Racism seems to be the common denominator here.,[],2021-11-16T18:48:34Z,@Bluecollarjoe6B9
I follow the beliefs of “Baby Boss” which is pretty sweet. You have employees spend all their time cleaning up your messes and buying the stuff you want. Sometimes you gotta eat peas or make tough life decisions like “Do I like dinosaurs or Barbie?” A baby boss says “Both.”,[],2021-11-16T14:07:47Z,@CookieMangler
"...I thought a hustle was a scam, like a pyramid scheme...",[],2021-11-16T14:05:11Z,@bonnyathome
"The running theme is American white women. As Bill Burr would say when white women complain about white men as in societal power structures. B***h, you're in the hot tub with me. They get the same if not more benefit. These would be the same type asinine women who took or stole #metoo from Tarana Burke. 
Its no lie that these women would all say they were liberal and progressive and also full of isht! Maybe except for Nasty Girl founder as she was young with early success. Sheryl is just corporate doing corporate misdeeds so par for the course. 

As Fromm would say, ""the higher up the social ladder you climb the more vicious the mask you wear.""

Good V-essay! Go Girl!",[],2021-11-16T00:46:29Z,@Dogen70
the way i got 2 mlm ads on this vid 💀💀💀,[],2021-11-15T20:26:22Z,@mayonasal_spray
💯🎯,[],2021-11-15T00:16:10Z,@dr.angeliquetrigueros1914
Well done.,[],2021-11-14T23:43:59Z,@t.kuykendall517
"Millennials= the most toxic, lazy , , narcissistic, selfish & gullible generation.",[],2021-11-14T22:26:46Z,@ramolitaflores9661
Fun fact: Prior to Mandela effect taking place Danielle Bernstein's name was Danielle Bernstain. I remember it clearly.,[],2021-11-14T13:06:29Z,@emitizmo7456
"Jesus, Elizabeth’s voice is kinda freaking me out",[],2021-11-14T00:02:39Z,@revolrtol
your make up is too distracting LOL,[],2021-11-13T23:39:50Z,@frankverisco4722
“Life coaching” deserves its own deep dive..,[],2021-11-13T21:45:15Z,@ortizbu
"The intentional homogeny of the ""girlboss"" so-called movement is one reason why the term ""white-feminism"" exists. This also isn't new; the women's suffrage movement was extremely guilty of being non-inclusive. Black, Indigenous, and other women of color have always been on the frontlines but not reaping the benefits.",[],2021-11-13T19:51:26Z,@cicelyharris1465
The truth doesn’t sin; it just leaves you uncomfortable,[],2021-11-12T21:25:01Z,@king2132000
how did i get an mlm commercial on this video 😭 HOW,[],2021-11-12T16:51:15Z,@gahyeonlvr7501
"They all talk so fast! You can barely understand them. Are the clips sped up to avoid copyright issues, or are they really talking that fast?",[],2021-11-12T10:29:12Z,@aliciaseale6366
"While Elizabeth Holmes deserves any punishment she gets, you have to admire the audacity of what she did. She basically said, ""I have no qualifications, no education, and no experience, but I'm going to make a magic machine that does everything an entire laboratory takes to do today on a pinprick of blood."" And everyone just believed her and gave her money.",[],2021-11-11T23:33:56Z,@wanderinghistorian
"capitalism is, once again, the root of the evil",[],2021-11-11T23:04:15Z,@olive92
"Lesson is we can only ""empower"" ourselves, we can't rely on anyone else to do that for us.",['Do you think  anyone would encourage and empower men. Aside from our parents and close family members or friends no one does. I guess you can argue we don’t need it. But we’re human just like everyone. we make it because we empower ourself.  We don’t have the media and politicians on our side to give young boys encouragement and motivation we have to find that ourselves. Actually my whole life I was used to being looked out on for being a man I’m hearing girl power this and that. We’re actually put down and we still succeed I can’t tell you how much Misandry was thrown in my face in school and in my adult life I just ignored powered on I gave those words no power. Women will find power when other peoples words don’t affect you when you encourage yourself'],2021-11-11T19:29:49Z,@jenniferpegg1575
She more worried about people being female more her sounds sexiest,[],2021-11-11T14:09:19Z,@dustywarren827
lol so everyone is racist. I need to make my own clothes,[],2021-11-11T07:18:43Z,@Candicedickinsonllc
"Girlboss quickly became so dang toxic. You can't girlboss your way out of capitalism. It's not a war of gender, it's the capitalist vs the worker.",[],2021-11-10T18:17:11Z,@zergbergerdelemon9634
#GirlBalls,[],2021-11-10T00:24:34Z,@jennytallwart7091
"Gaslight
Gatekeep
Girlboss",[],2021-11-09T19:59:36Z,@leitflux
"I am the son of a girl boss. She never self promoted or behaved like anyone I have ever met who called themselves #girlboss.

Never trust a person/group/company that uses demographics for self promotion. Their product should appeal to the demographic, without outright saying it. If it doesn’t… then you should think the phrase “buyer beware!!!”",[],2021-11-09T18:22:43Z,@ThatGuyz82
Name a successful company where there’s an entire table of women making decisions.,[],2021-11-09T17:26:08Z,@Romanskeet
The Holmes trial isn’t going to well… I was rooting for her and still think she didn’t do anything wrong. A bunch of idiots gave her money without doing research it’s their fault if you ask me. She might have lied but it feels like a Robin Hood story. She was stealing from the richest people in the world and tried to use that money to change the world. She ultimately failed but I still think she tried. It was a means to an end. I don’t feel bad for rich billionaires loosing their investments. I hope she isn’t found guilty.,[],2021-11-09T01:02:34Z,@目は心の鏡
"Bruhv… as a woman, I never bought in to the girl boss trend because something always seemed sketchy about it to me. It always seemed like something kitschy  and also novel. The people that associated with it or when ever i saw it felt so demeaning and patronizing. It’s synonymous with “girl power” in my opinion. The idea of women creating real change, but not doing anything meaningful and only slapping a catchy label onto it. It’s like like running around in circles in the patriarchal playing field. 


Gaslight gatekeep  girl boss",[],2021-11-08T00:43:29Z,@sarahj279
"Not sure why it's still surprising how ""fast"" people rise and fall. It's almost painful. They will forever be attached to their name, brands, and demise. I hope all these women can find true happiness that isn't linked to societal approval.",[],2021-11-07T20:52:07Z,@kmhemeyer
Who would have guessed that the people who’s business model was to appeal to sexist women would also be racist?,[],2021-11-07T19:21:43Z,@ayjay579
money exploits everyone,[],2021-11-07T08:39:27Z,@thebxchange
"More female (and other minority) representation would be important to change the narrative and ultimately the toxic, exploitative system by introducing other points of view than the traditional, ego-driven corporate culture created by men. What has been happenning though is the narrative and the system stayed the same, but a lot of women were convinced that by subscribing to the same toxic, inhumane hustle culture and cruelty emblematic of male executives, the nominal success they achieve is meaningful change. It isn't. It's just manipulating women into believing that the opportunity to work yourself to death while exploiting others means progress because you are female while doing it.",[],2021-11-07T08:27:32Z,@girlwhomustnotbenamed4139
"Even for 2006 the name ""Nasty Gal"" sounds dated.",[],2021-11-06T11:28:13Z,@esbenm6544
"Yeah...""girl boss"" was automatically #woke. but like you pointed out, women are people, too!",[],2021-11-05T20:06:37Z,@maureenlaneski2802
Soooo I found your channel today! Love it! Subbed 😊✨💕👌🏾,[],2021-11-05T19:35:48Z,@VintageAfro91
"Gaslight, Gatekeep, Girlboss #bossbabe",[],2021-11-05T15:46:51Z,@Rowelin1
Thank you for putting this video out. I am sad that  these women who are in leadership positions soiled the girl boss term. I proud myself as a boss babe boss mom and see myself a girl boss because I work my butt off to be where I am today and also because I am grateful to have helped women and men as I came up in the company. Men and women like these need to do better in being role models especially when you’re taking people money. There are great leaders out there. I now need to work 100x harder because irresponsible leaders don’t put their people first.,[],2021-11-05T14:46:04Z,@chantapeak
'we are all are equally terrible' is the only merch I want,[],2021-11-04T23:16:23Z,@melissamoonchild9216
"Love your channel! I think I'll write a book called ""Lean Out, You're Doing Too Much""",[],2021-11-04T18:54:39Z,@ChristineBarbour
Agenda,[],2021-11-04T17:50:54Z,@TheTicain
Any ceo that excludes a group of people is an idiot and the people who follow them are worse,"[""It's not really about exclusion as much as the illusion of inclusion commodified. It is sexist but it's mainly sexist against women, using the pretense of fighting sexism to exploit them.""]",2021-11-04T17:34:34Z,@Operator--du4ek
Thnxs for the train sound!!! (GENUINE) and yeah i'm broke and drunk!!!!,[],2021-11-04T17:10:48Z,@cassielina9887
"I feel like this culture so heavily ignores how hard it is for women who want a family and how much strain this hustle culture puts on relationships. If everyone is hustling but also wants a family, something is going to give. We can't do it all, and that's not a character flaw. I don't think this is a gender specific issue, either. No one can do it all. We can't take care of ourselves and work 900 hours in one week. We need more quality of live improvements in the US, and we could impliment those immidiately without disrupting the system. Moreover, they'd improve the efficicency of the capitalist system anyway all while helping everyone. 40 hour work weeks aren't actually productive. Our current school schedules aren't good for students. We do not need to overthrow the system to overcome these problems. I really believe we could improve our lives next week, and not just for families though that's where my personal interests lie.",[],2021-11-04T02:56:47Z,@rileyallen489
"The ""girlboss"" phenomenon is very similar, to the Tech Guru phenomenon, with similar results.",[],2021-11-03T22:04:20Z,@ivanelgharbi5861
"Scientists need to study elizabeth holmes. her eyes don't seem human, her voice is blatantly fake, she has no shame lying... i feel she is some sort of cyborg from the future",[],2021-11-02T21:32:22Z,@benevolentdictator9100
Oh well now we have business narcisists,[],2021-11-02T13:50:23Z,@who_me4321
An actual girl-boss women should justifiably model themselves after:  https://en.wikipedia.org/wiki/Tu_Youyou,[],2021-11-01T20:41:12Z,@thesunexpress
Gaslight gatekeep girlboss,[],2021-11-01T04:28:07Z,@AtullTheAwesome
"Elizabeth Holmes, is that her actual voice? Why is she always wearing black?",[],2021-10-31T08:28:56Z,@xolilemthembu2756
"I love your video, first time here and I have subscribed!",[],2021-10-31T04:21:40Z,@roldanelvis2449
"Yes this idea 💡 is toxic, is like people voting for Hillary, Trump and Obama just because not been white male politicians. (women, Black, and businesses man)",[],2021-10-31T03:57:14Z,@roldanelvis2449
I like you do you like Māori people,[],2021-10-31T03:48:45Z,@honedahekemarshall5080
Learn something new every day  thanks..,[],2021-10-30T19:10:02Z,@lovefunnyflicks
"Is it weird that there is a part of me…. A teeeny tiny part mind u, but a part none the less that thinks, “welp, some women made it into the game. The whole game is terrible, but some women made it there into the terrible too!! Equity in awful, you go girl!” Sometimes I wonder (no often I know) , maybe the goal is terrible? Maybe the system is the problem? So if women succeed in the system they have to b awful, not bcuz the men aren’t just bcuz the only way to “succeed” (Forbes list succeed) is to be awful. 

“”Equity in awful” u go girl bosses! “",['Yeah I understand where u are coming from tbh like when your friend does something which is bad by the morals of the outer world but they totally slayed or won doing that thing lol ! 💀😭‼️💅🏼'],2021-10-30T02:24:00Z,@cheecheetara
"I actually think girl boss toxically morphed from the campaign to get young kids- girls to expand their minds & explore different opportunities & be empowered (studies show that gender dynamics start impacting girls as young as 10, getting them to either pull away from STEM because they feel like they can;t do it and/or because their teachers judge them poorly and provided less support despite similar levels of intelligence as their male peers). 

The problem I have with girl boss culture is the same as what I have with white feminism. It is not intersectional, very materialistic and thinks that large problems can be solved/fixed by simply having a woman incharge. Unless you fix structural issues and deal with the root cause of oppression you are simply doing a PR stunt. Like that political cartoon that says ""and the next ones will be sent by a woman"" (while depicting people who are being bombed due to anerica's endless racist and imperialist history
).",[],2021-10-29T02:53:13Z,@potatoria
This was a really well made video👏🏻,[],2021-10-28T14:08:52Z,@BLARG812
"Due to the FAKE voice & BS invention , Elizabeth Holmes is reprehensible. Her TOTAL lack of regard for all those ppl SHE put in danger, it's infuriating! What she did is SO dangerous! And she's just prancing around town livin the dream! The sound clip of her on a radio show is a must listen. You can hear her drop that ridiculous fake voice for a moment then she catches herself.",[],2021-10-28T03:00:33Z,@brittneyricozzi7071
"Yesterday i found in my local anime shop here in brasil a pink t-shirt that says ""pink and proud #girlboss"" idk but i think its funny",[],2021-10-27T20:11:10Z,@Sabrinasenn
"don't wanna be mean here, but these shiny cheeks are a bit distracting",['but wow this channel is a goldmine i just found!'],2021-10-27T15:18:55Z,@L3nny666
"Boss

Bosses are generally terrible.",[],2021-10-27T01:20:48Z,@nodriveknowitall702
#GaslightGateKeepGorlBiss,[],2021-10-26T20:44:39Z,@travelgirl4542
"My dad works part-time at a ""wework"" business and it's actually a really positive environment.",[],2021-10-26T19:39:33Z,@sadem1045
"As a father of daughters, it terrified me, when I learned how girls prey on girls. I wanted to get involved and provide some security, but my daughters told me that they were in a different world and there was nothing I could do.","['Yes it must be heartbreaking for you as her protector that you are helpless in this regard. However this is her journey, let her slay her dragons and attend to her if her emotional hurts and wounds. Just do that and she will emerge the other side if not a winner then atleast a survivor, learning valuable lessons along the way.', ""I'd argue that you can still help. The behaviour of those women is nonetheless human behaviour. Its not unique to women to be agressive in that way. Teaching your daughters how to be firm in their personal values, how to communicate well, how to negotiate, how to set goals and build their boundaries will help them go a long way when dealing with both men and women."", ""@@mr.ambientsounds1291 I think it much more prevalent in girls. I was not aware of the dynamic, until my sister and older daughter told me about it. Guys will bully, but it is is less personal and doesn't involve the level in psychological manipulation which turns a girl's entire support system against her. Guys can work out of it by establishing cred through sports or other activities. With girls, it seems like once you are marked by the alpha girl, you have no recourse. I couldn't advise on the issue, because I had zero experience with it. My older daughter tried and failed to protect her sister, and it scarred both of them. My older daughter said there was nothing she could do but support her after damage was done."", 'You can still help. Just by being there for your daughters and having a strong connection where they feel safe, encouraged, and valued by you will show them to expect this in men, thus they will turn away from situations where men could put women to compete against each other for their attention because they know they deserve better based on how they learned a man should treat them. By keeping a good/understanding connection with them ur basically helping them learn self value and that goes a really long way in determining what people go through and what not in life', 'Providing plain old support consistently does a lot to protect people from exploitation because they can afford to leave exploitative situations']",2021-10-25T23:06:30Z,@jimstevenson424
"Please tell me the BossBabe ad YT is running on this video is a joke!? Lol. 
Sigh...Of course it's not - they're not _that_ self-aware.",[],2021-10-25T08:17:07Z,@lizp5004
